datetime,futures_open,futures_high,futures_low,futures_close,futures_volume,open_interest
2024-02-19 12:45:00,22162.731179713188,22184.893910892897,22136.462792179736,22158.62141359333,8554,768115
2024-02-19 12:50:00,22158.62141359333,22185.85339716821,22136.462792179736,22163.689707460755,5953,649522
2024-02-19 12:55:00,22163.689707460755,22195.620177945904,22141.526017753295,22173.44673121469,9384,514656
2024-02-19 13:00:00,22173.44673121469,22195.620177945904,22113.77137604742,22135.90728333075,9666,803198
2024-02-19 13:05:00,22135.90728333075,22180.934540351253,22113.77137604742,22158.77576458667,5269,507272
2024-02-19 13:10:00,22158.77576458667,22196.265183175954,22136.616988822083,22174.091092083872,8378,802000
2024-02-19 13:15:00,22174.091092083872,22203.126720651566,22151.917000991787,22180.94577487669,3437,830948
2024-02-19 13:20:00,22180.94577487669,22203.126720651566,22141.78392164625,22163.947869515763,5552,526529
2024-02-19 13:25:00,22163.947869515763,22186.111817385277,22106.687861950246,22128.816678628875,2354,664826
2024-02-19 13:30:00,22128.816678628875,22179.111264018797,22106.687861950246,22156.95430970909,4400,519956
2024-02-19 13:35:00,22156.95430970909,22179.111264018797,22125.460788509237,22147.608396906144,8196,558160
2024-02-19 13:40:00,22147.608396906144,22170.91664701306,22125.460788509237,22148.767879133928,4754,727481
2024-02-19 13:45:00,22148.767879133928,22182.040131507325,22126.619111254793,22159.880251256072,7265,535368
2024-02-19 13:50:00,22159.880251256072,22192.42488738579,22137.720371004816,22170.25463275304,1158,534937
2024-02-19 13:55:00,22170.25463275304,22192.42488738579,22139.635627303374,22161.7974247281,7741,649235
2024-02-19 14:00:00,22161.7974247281,22183.95922215283,22126.456585085685,22148.60519027596,2837,648212
2024-02-19 14:05:00,22148.60519027596,22199.7658302366,22126.456585085685,22177.588241994607,5611,785881
2024-02-19 14:10:00,22177.588241994607,22200.44954313543,22155.410653752613,22178.27127186357,2025,666434
2024-02-19 14:15:00,22178.27127186357,22200.44954313543,22154.541928435796,22176.71864708288,8812,744111
2024-02-19 14:20:00,22176.71864708288,22198.895365729957,22153.311189416785,22175.486676092878,8246,634176
2024-02-19 14:25:00,22175.486676092878,22208.756457172407,22153.311189416785,22186.569887285124,1658,736702
2024-02-19 14:30:00,22186.569887285124,22208.756457172407,22155.15160484141,22177.328933775185,1677,895627
2024-02-19 14:35:00,22177.328933775185,22200.31368446165,22155.15160484141,22178.135548912738,5046,527603
2024-02-19 14:40:00,22178.135548912738,22200.31368446165,22153.428591383297,22175.604195578875,4821,597983
2024-02-19 14:45:00,22175.604195578875,22197.779799774453,22121.62057949746,22143.7643438413,3375,692503
2024-02-19 14:50:00,22143.7643438413,22181.21266589623,22121.62057949746,22159.053612283948,1275,774982
2024-02-19 14:55:00,22159.053612283948,22181.21266589623,22118.55758075783,22140.698279036867,7859,704930
2024-02-19 15:00:00,22140.698279036867,22178.45762440225,22118.55758075783,22156.301323079173,2588,871695
2024-02-19 15:05:00,22156.301323079173,22178.45762440225,22095.699197911254,22117.81701492618,5581,735176
2024-02-19 15:10:00,22117.81701492618,22155.244515677867,22095.699197911254,22133.111404273597,1245,543911
2024-02-19 15:15:00,22133.111404273597,22159.153369939297,22110.978292869324,22137.016353585714,7670,818830
2024-02-19 15:20:00,22137.016353585714,22167.6344340872,22114.879337232127,22145.48894514206,9192,537650
2024-02-19 15:25:00,22145.48894514206,22167.6344340872,22105.988320198416,22128.11643663505,3184,592524
2024-02-20 09:15:00,22128.11643663505,22150.244553071683,22037.760028034223,22059.819847882107,4251,585425
2024-02-20 09:20:00,22059.819847882107,22114.700296151288,22037.760028034223,22092.607688462827,6863,577528
2024-02-20 09:25:00,22092.607688462827,22129.394543308572,22070.515080774363,22107.28725605252,4051,830316
2024-02-20 09:30:00,22107.28725605252,22129.394543308572,22055.80460937462,22077.882491866487,4771,793071
2024-02-20 09:35:00,22077.882491866487,22117.57673147739,22055.80460937462,22095.481250227167,9889,563835
2024-02-20 09:40:00,22095.481250227167,22135.22170288897,22073.38576897694,22113.10859429468,3419,786764
2024-02-20 09:45:00,22113.10859429468,22135.22170288897,22070.19556466306,22092.287852515576,8396,893562
2024-02-20 09:50:00,22092.287852515576,22114.380140368088,22053.121488340137,22075.196685025163,3628,676841
2024-02-20 09:55:00,22075.196685025163,22106.79311841411,22053.121488340137,22084.708410004107,8309,782321
2024-02-20 10:00:00,22084.708410004107,22111.01153487818,22062.623701594104,22088.922612265917,1685,516199
2024-02-20 10:05:00,22088.922612265917,22131.021482783854,22066.83368965365,22108.91257021364,3756,775078
2024-02-20 10:10:00,22108.91257021364,22131.021482783854,22084.57902716912,22106.685712882,6023,529029
2024-02-20 10:15:00,22106.685712882,22167.09793618328,22084.57902716912,22144.95298320008,5835,879374
2024-02-20 10:20:00,22144.95298320008,22167.09793618328,22097.945171519765,22120.06523675652,2972,541019
2024-02-20 10:25:00,22120.06523675652,22163.73392957484,22097.945171519765,22141.592337237602,1710,649801
2024-02-20 10:30:00,22141.592337237602,22175.70879557529,22119.450744900365,22153.555240334957,9516,743770
2024-02-20 10:35:00,22153.555240334957,22175.70879557529,22098.802858390518,22120.92378217269,6085,843463
2024-02-20 10:40:00,22120.92378217269,22143.04470595486,22069.62261794064,22091.714332272913,6646,879676
2024-02-20 10:45:00,22091.714332272913,22123.525790057847,22069.62261794064,22101.424365692157,5893,700374
2024-02-20 10:50:00,22101.424365692157,22123.525790057847,22062.25772224238,22084.342064306686,3594,729823
2024-02-20 10:55:00,22084.342064306686,22116.102754565774,22062.25772224238,22094.008745819956,2092,606097
2024-02-20 11:00:00,22094.008745819956,22117.730728857277,22071.914737074138,22095.635093763518,3955,535183
2024-02-20 11:05:00,22095.635093763518,22117.730728857277,22068.208507858217,22090.298806664883,9403,602382
2024-02-20 11:10:00,22090.298806664883,22128.258534896697,22068.208507858217,22106.152382514185,5143,545609
2024-02-20 11:15:00,22106.152382514185,22150.487347637383,22084.04623013167,22128.358988648735,9770,800060
2024-02-20 11:20:00,22128.358988648735,22150.487347637383,22099.573736437444,22121.695431869313,8644,765179
2024-02-20 11:25:00,22121.695431869313,22168.689107650644,22099.573736437444,22146.54256508556,3997,850816
2024-02-20 11:30:00,22146.54256508556,22172.54580858068,22124.396022520476,22150.395413167513,6208,661146
2024-02-20 11:35:00,22150.395413167513,22172.54580858068,22109.147439349457,22131.278718067526,3979,524613
2024-02-20 11:40:00,22131.278718067526,22153.40999678559,22097.49073226247,22119.610342605076,4605,505825
2024-02-20 11:45:00,22119.610342605076,22163.732640004684,22097.49073226247,22141.591048955732,1421,672320
2024-02-20 11:50:00,22141.591048955732,22163.732640004684,22099.13630551998,22121.25756308306,1610,851182
2024-02-20 11:55:00,22121.25756308306,22178.954060634755,22099.13630551998,22156.797263371387,9637,562688
2024-02-20 12:00:00,22156.797263371387,22192.32274995374,22134.640466108016,22170.152597356384,1130,514363
2024-02-20 12:05:00,22170.152597356384,22208.672409211573,22147.98244475903,22186.485923288288,3647,644061
2024-02-20 12:10:00,22186.485923288288,22208.672409211573,22131.26904685981,22153.422469329136,7673,800404
2024-02-20 12:15:00,22153.422469329136,22175.575891798464,22126.83278777367,22148.981769543214,4729,645210
2024-02-20 12:20:00,22148.981769543214,22198.042711899983,22126.83278777367,22175.86684505493,5431,851532
2024-02-20 12:25:00,22175.86684505493,22198.042711899983,22133.834339909055,22155.990330239296,2024,729579
2024-02-20 12:30:00,22155.990330239296,22194.00218264891,22133.834339909055,22171.830352296616,8039,604826
2024-02-20 12:35:00,22171.830352296616,22194.00218264891,22125.054560688255,22147.201762450706,1537,859301
2024-02-20 12:40:00,22147.201762450706,22200.17517942845,22125.054560688255,22177.997182246207,5591,722227
2024-02-20 12:45:00,22177.997182246207,22200.17517942845,22129.190821340595,22151.342163504098,4083,677135
2024-02-20 12:50:00,22151.342163504098,22191.68512643291,22129.190821340595,22169.51561082209,1507,625839
2024-02-20 12:55:00,22169.51561082209,22191.68512643291,22142.459881540322,22164.62450604637,4924,651292
2024-02-20 13:00:00,22164.62450604637,22186.789130552414,22132.023820086786,22154.17799808487,9872,617811
2024-02-20 13:05:00,22154.17799808487,22191.413823541116,22132.023820086786,22169.244578962156,3612,660096
2024-02-20 13:10:00,22169.244578962156,22191.413823541116,22132.42269120334,22154.577268471814,5876,648593
2024-02-20 13:15:00,22154.577268471814,22176.731845740283,22120.284647091157,22142.427074165324,9951,641825
2024-02-20 13:20:00,22142.427074165324,22170.322880030355,22120.284647091157,22148.174705325033,5223,721856
2024-02-20 13:25:00,22148.174705325033,22173.899187783612,22126.026530619707,22151.74744034327,4147,753097
2024-02-20 13:30:00,22151.74744034327,22199.452602920584,22129.595692902927,22177.275327592994,3193,531325
2024-02-20 13:35:00,22177.275327592994,22199.452602920584,22128.009415676876,22150.159575252128,9082,656407
2024-02-20 13:40:00,22150.159575252128,22193.076431806807,22128.009415676876,22170.90552628053,3546,640608
2024-02-20 13:45:00,22170.90552628053,22193.076431806807,22138.36792682767,22160.52845528295,6061,793229
2024-02-20 13:50:00,22160.52845528295,22182.68898373823,22127.007755754497,22149.156912667164,5655,770144
2024-02-20 13:55:00,22149.156912667164,22171.30606957983,22111.71310153714,22133.84694848563,2222,842921
2024-02-20 14:00:00,22133.84694848563,22155.980795434112,22072.044266362558,22094.138404767324,8750,659263
2024-02-20 14:05:00,22094.138404767324,22153.05888739452,22072.044266362558,22130.92795943509,6019,728914
2024-02-20 14:10:00,22130.92795943509,22156.277661930337,22108.797031475653,22134.143518411925,4574,595160
2024-02-20 14:15:00,22134.143518411925,22164.981340979244,22112.009374893514,22142.83850247677,6723,512967
2024-02-20 14:20:00,22142.83850247677,22179.797532988283,22120.695663974293,22157.63989309519,7546,624481
2024-02-20 14:25:00,22157.63989309519,22179.797532988283,22116.00110117416,22138.139240414574,4023,703075
2024-02-20 14:30:00,22138.139240414574,22195.054641786446,22116.00110117416,22172.881760026423,4280,514347
2024-02-20 14:35:00,22172.881760026423,22195.054641786446,22127.869948384425,22150.01996835278,1540,829502
2024-02-20 14:40:00,22150.01996835278,22172.16998832113,22113.002232482195,22135.137369852047,1510,646454
2024-02-20 14:45:00,22135.137369852047,22157.573955014934,22113.002232482195,22135.438516498438,7162,711207
2024-02-20 14:50:00,22135.438516498438,22171.557173199737,22113.30307798194,22149.407765434305,7702,844443
2024-02-20 14:55:00,22149.407765434305,22171.557173199737,22120.509886178934,22142.65253871765,1344,598032
2024-02-20 15:00:00,22142.65253871765,22209.14187438676,22120.509886178934,22186.954919467298,6179,616815
2024-02-20 15:05:00,22186.954919467298,22239.159425934788,22164.76796454783,22216.942483451337,9083,842440
2024-02-20 15:10:00,22216.942483451337,22241.737843753453,22194.725540967887,22219.518325428027,7372,639879
2024-02-20 15:15:00,22219.518325428027,22241.737843753453,22174.995358243174,22197.192550793967,3480,664275
2024-02-20 15:20:00,22197.192550793967,22247.146834051724,22174.995358243174,22224.921912139587,9590,683373
2024-02-20 15:25:00,22224.921912139587,22251.79858927037,22202.696990227447,22229.56902025012,6819,816186
2024-02-21 09:15:00,22229.56902025012,22251.79858927037,22207.133290564823,22229.362653218042,7742,525710
2024-02-21 09:20:00,22229.362653218042,22252.96071631393,22207.133290564823,22230.729986327606,7900,826622
2024-02-21 09:25:00,22230.729986327606,22258.49192709907,22208.499256341278,22236.255671427643,6638,541411
2024-02-21 09:30:00,22236.255671427643,22258.49192709907,22204.903433276384,22227.130563840223,6900,777917
2024-02-21 09:35:00,22227.130563840223,22264.58363783456,22204.903433276384,22242.341296538023,6523,580693
2024-02-21 09:40:00,22242.341296538023,22273.338548974825,22220.098955241487,22251.087461513314,4849,515710
2024-02-21 09:45:00,22251.087461513314,22273.338548974825,22218.239767393847,22240.480247641488,2777,622785
2024-02-21 09:50:00,22240.480247641488,22262.720727889126,22218.19533838228,22240.435774156438,9571,857559
2024-02-21 09:55:00,22240.435774156438,22266.508724598323,22218.19533838228,22244.264460138187,4763,625585
2024-02-21 10:00:00,22244.264460138187,22290.73037797566,22222.020195678047,22268.4619160596,4058,719310
2024-02-21 10:05:00,22268.4619160596,22290.73037797566,22222.625405694125,22244.870275970094,3465,893927
2024-02-21 10:10:00,22244.870275970094,22267.115146246062,22215.346517597918,22237.584101699616,5451,882651
2024-02-21 10:15:00,22237.584101699616,22259.821685801315,22198.892272782705,22221.113386168872,1015,675721
2024-02-21 10:20:00,22221.113386168872,22243.33449955504,22171.682725811293,22193.876602413708,5410,887002
2024-02-21 10:25:00,22193.876602413708,22222.786582328372,22171.682725811293,22200.585996332044,3580,784033
2024-02-21 10:30:00,22200.585996332044,22222.786582328372,22166.906297795667,22189.095393188858,6135,769583
2024-02-21 10:35:00,22189.095393188858,22228.655206553456,22166.906297795667,22206.448757795664,8948,856053
2024-02-21 10:40:00,22206.448757795664,22228.655206553456,22168.92612690798,22191.11724415213,3592,743897
2024-02-21 10:45:00,22191.11724415213,22213.30836139628,22159.75284474304,22181.934779522562,5789,723883
2024-02-21 10:50:00,22181.934779522562,22204.116714302083,22159.240334484508,22181.42175624075,9260,803270
2024-02-21 10:55:00,22181.42175624075,22252.88473888047,22159.240334484508,22230.65408479568,9602,670126
2024-02-21 11:00:00,22230.65408479568,22252.88473888047,22183.091115459076,22205.296411870946,8232,766732
2024-02-21 11:05:00,22205.296411870946,22227.501708282816,22180.35181609169,22202.554370462152,9093,846183
2024-02-21 11:10:00,22202.554370462152,22253.345905211365,22180.35181609169,22231.114790420947,1918,507511
2024-02-21 11:15:00,22231.114790420947,22253.345905211365,22205.966203093998,22228.19439749149,5835,522674
2024-02-21 11:20:00,22228.19439749149,22250.42259188898,22168.955181895442,22191.146328223665,4343,892804
2024-02-21 11:25:00,22191.146328223665,22228.985074369255,22168.955181895442,22206.778296073186,3486,556820
2024-02-21 11:30:00,22206.778296073186,22236.407440986142,22184.571517777113,22214.193247738407,7873,603761
2024-02-21 11:35:00,22214.193247738407,22236.407440986142,22183.71197281225,22205.917890702953,1272,861556
2024-02-21 11:40:00,22205.917890702953,22236.237860239115,22183.71197281225,22214.023836402714,5554,576666
2024-02-21 11:45:00,22214.023836402714,22251.309797889182,22191.80981256631,22229.08071717201,1819,519238
2024-02-21 11:50:00,22229.08071717201,22263.87385645891,22206.85163645484,22241.63222423468,6292,564333
2024-02-21 11:55:00,22241.63222423468,22263.87385645891,22203.439725522505,22225.66539091342,3615,847278
2024-02-21 12:00:00,22225.66539091342,22247.89105630433,22180.59044198856,22202.793235223784,7069,689306
2024-02-21 12:05:00,22202.793235223784,22255.405306685385,22180.59044198856,22233.172134550838,6640,542294
2024-02-21 12:10:00,22233.172134550838,22255.405306685385,22189.804594711663,22212.016611322986,4984,833506
2024-02-21 12:15:00,22212.016611322986,22246.867487228454,22189.804594711663,22224.64284438407,5890,665559
2024-02-21 12:20:00,22224.64284438407,22249.445059884238,22202.418201539687,22227.2178420422,8701,568396
2024-02-21 12:25:00,22227.2178420422,22258.260237553815,22204.990624200156,22236.02421334048,6191,804074
2024-02-21 12:30:00,22236.02421334048,22260.793973288535,22213.78818912714,22238.555417870666,3981,675544
2024-02-21 12:35:00,22238.555417870666,22260.793973288535,22205.645557007232,22227.87343043767,4039,827746
2024-02-21 12:40:00,22227.87343043767,22250.101303868105,22199.136222307156,22221.357579887044,5935,524285
2024-02-21 12:45:00,22221.357579887044,22258.789024960057,22199.136222307156,22236.552472487572,1602,651301
2024-02-21 12:50:00,22236.552472487572,22271.024913352656,22214.315920015084,22248.776137215442,8459,525413
2024-02-21 12:55:00,22248.776137215442,22271.024913352656,22187.19271755372,22209.402119673392,8419,648382
2024-02-21 13:00:00,22209.402119673392,22252.351836794638,22187.19271755372,22230.12171507956,9447,569141
2024-02-21 13:05:00,22230.12171507956,22252.351836794638,22201.321102216454,22223.544646863316,8692,877172
2024-02-21 13:10:00,22223.544646863316,22245.76819151018,22192.013908966415,22214.22813710352,3487,880581
2024-02-21 13:15:00,22214.22813710352,22250.535051927665,22192.013908966415,22228.306745182486,2358,577113
2024-02-21 13:20:00,22228.306745182486,22250.535051927665,22190.679158393923,22212.892050444367,1689,524517
2024-02-21 13:25:00,22212.892050444367,22241.40678256822,22190.679158393923,22219.18759497325,9499,745660
2024-02-21 13:30:00,22219.18759497325,22251.004346791964,22196.968407378277,22228.775571220747,7131,709847
2024-02-21 13:35:00,22228.775571220747,22251.004346791964,22198.86978241492,22221.09087328821,4166,652458
2024-02-21 13:40:00,22221.09087328821,22243.311964161494,22186.87753556212,22209.086622184303,9600,612047
2024-02-21 13:45:00,22209.086622184303,22231.295708806483,22144.562168798962,22166.72889769666,1825,658037
2024-02-21 13:50:00,22166.72889769666,22188.895626594353,22134.83627484432,22156.993268112434,2191,648283
2024-02-21 13:55:00,22156.993268112434,22182.565943255817,22134.83627484432,22160.4055377181,6647,707526
2024-02-21 14:00:00,22160.4055377181,22182.565943255817,22117.55800504017,22139.697702742913,7785,821669
2024-02-21 14:05:00,22139.697702742913,22161.837400445653,22099.907269166553,22122.02929846502,7813,603453
2024-02-21 14:10:00,22122.02929846502,22148.094538971865,22099.907269166553,22125.968570401466,6641,556170
2024-02-21 14:15:00,22125.968570401466,22174.81296877925,22103.842601831064,22152.660308470782,1533,701699
2024-02-21 14:20:00,22152.660308470782,22174.81296877925,22046.926252646907,22068.9952478948,7510,877216
2024-02-21 14:25:00,22068.9952478948,22113.596490552605,22046.926252646907,22091.50498556704,2207,820085
2024-02-21 14:30:00,22091.50498556704,22113.596490552605,22041.388186011973,22063.45163764962,9608,860456
2024-02-21 14:35:00,22063.45163764962,22085.51508928727,22014.309967705984,22036.346314020004,2237,565452
2024-02-21 14:40:00,22036.346314020004,22070.09484050545,22014.309967705984,22048.046793711743,5943,758183
2024-02-21 14:45:00,22048.046793711743,22070.09484050545,22010.355279636675,22032.387667303978,5765,550465
2024-02-21 14:50:00,22032.387667303978,22060.454699845333,22010.355279636675,22038.416283561775,5836,697586
2024-02-21 14:55:00,22038.416283561775,22060.454699845333,22001.546650131175,22023.570220351525,1459,694183
2024-02-21 15:00:00,22023.570220351525,22063.98838026768,22001.546650131175,22041.94643383385,9841,782251
2024-02-21 15:05:00,22041.94643383385,22106.035184288015,22019.904487400017,22083.951233054962,1119,642440
2024-02-21 15:10:00,22083.951233054962,22115.524102724186,22061.867281821906,22093.430672052138,5768,723031
2024-02-21 15:15:00,22093.430672052138,22115.524102724186,22043.852527051487,22065.918445496984,6980,782281
2024-02-21 15:20:00,22065.918445496984,22087.98436394248,22004.521101624694,22026.54764927397,9509,733120
2024-02-21 15:25:00,22026.54764927397,22051.97882231977,22004.521101624694,22029.948873446323,7481,769074
2024-02-22 09:15:00,22029.948873446323,22072.77453820379,22007.918924572878,22050.723814389403,7298,796700
2024-02-22 09:20:00,22050.723814389403,22072.77453820379,22020.29631120796,22042.33864985782,4226,714234
2024-02-22 09:25:00,22042.33864985782,22064.380988507673,21988.384289581896,22010.39468426616,9585,772343
2024-02-22 09:30:00,22010.39468426616,22032.405078950425,21954.286351841347,21976.2626144558,3552,541072
2024-02-22 09:35:00,21976.2626144558,22026.123793536924,21954.286351841347,22004.119673863064,6378,678907
2024-02-22 09:40:00,22004.119673863064,22085.467854005034,21982.1155541892,22063.40444955548,4228,536534
2024-02-22 09:45:00,22063.40444955548,22085.467854005034,22032.946199075217,22055.001200275492,1076,552483
2024-02-22 09:50:00,22055.001200275492,22077.056201475763,21982.007566967623,22004.011578546168,4410,899371
2024-02-22 09:55:00,22004.011578546168,22026.015590124713,21919.358114097617,21941.29941351113,1408,566899
2024-02-22 10:00:00,21941.29941351113,21963.24071292464,21910.5044507597,21932.43688764735,5092,511111
2024-02-22 10:05:00,21932.43688764735,21958.907680627257,21910.5044507597,21936.970709917343,3267,856251
2024-02-22 10:10:00,21936.970709917343,21958.907680627257,21911.70189011932,21933.635525644964,9935,761689
2024-02-22 10:15:00,21933.635525644964,21955.569161170606,21889.25980805079,21911.17097902982,5528,539420
2024-02-22 10:20:00,21911.17097902982,21933.082150008846,21882.471302691632,21904.37567837,6574,601679
2024-02-22 10:25:00,21904.37567837,21954.398425497893,21882.471302691632,21932.465959538356,6773,643223
2024-02-22 10:30:00,21932.465959538356,21954.398425497893,21903.617468697616,21925.543011709324,4834,647323
2024-02-22 10:35:00,21925.543011709324,21954.599569960366,21903.617468697616,21932.66690305731,4997,833312
2024-02-22 10:40:00,21932.66690305731,21962.992371710385,21910.734236154254,21941.051320389997,8307,634504
2024-02-22 10:45:00,21941.051320389997,21962.992371710385,21899.896685945154,21921.818504449602,6617,647146
2024-02-22 10:50:00,21921.818504449602,21951.56202563935,21899.896685945154,21929.632393246105,3701,596299
2024-02-22 10:55:00,21929.632393246105,21951.56202563935,21874.283663248272,21896.179843091362,4712,538206
2024-02-22 11:00:00,21896.179843091362,21933.306293936363,21874.283663248272,21911.39489903733,4907,514942
2024-02-22 11:05:00,21911.39489903733,21938.963991213543,21889.48350413829,21917.046944269277,9946,843333
2024-02-22 11:10:00,21917.046944269277,21951.614991401417,21895.12989732501,21929.685306095325,1675,654108
2024-02-22 11:15:00,21929.685306095325,21951.614991401417,21897.90178676479,21919.82160837316,5927,605992
2024-02-22 11:20:00,21919.82160837316,21951.120252510696,21897.90178676479,21929.191061449248,6349,899109
2024-02-22 11:25:00,21929.191061449248,21968.221788605362,21907.2618703878,21946.275513092274,7168,779877
2024-02-22 11:30:00,21946.275513092274,21968.221788605362,21915.725588043057,21937.66325129435,4475,565843
2024-02-22 11:35:00,21937.66325129435,21959.60091454564,21903.54409198681,21925.469561548358,7816,640610
2024-02-22 11:40:00,21925.469561548358,21984.902085817153,21903.54409198681,21962.939146670484,1541,776063
2024-02-22 11:45:00,21962.939146670484,21984.902085817153,21909.96186097594,21931.893754730674,1164,818351
2024-02-22 11:50:00,21931.893754730674,21977.255614185287,21909.96186097594,21955.30031387142,8092,638881
2024-02-22 11:55:00,21955.30031387142,21981.40025224951,21933.345013557548,21959.440811438075,1984,563523
2024-02-22 12:00:00,21959.440811438075,22008.482944971278,21937.481370626636,21986.496448522757,3661,735112
2024-02-22 12:05:00,21986.496448522757,22008.482944971278,21951.630772657612,21973.604377034648,5468,676838
2024-02-22 12:10:00,21973.604377034648,21995.57798141168,21948.087000867596,21970.05705792552,1617,737431
2024-02-22 12:15:00,21970.05705792552,21992.027114983444,21946.44100902843,21968.409418446878,9260,524093
2024-02-22 12:20:00,21968.409418446878,21999.398361021602,21946.44100902843,21977.420940081523,6639,531660
2024-02-22 12:25:00,21977.420940081523,21999.398361021602,21939.249286081005,21961.210496577583,5196,803021
2024-02-22 12:30:00,21961.210496577583,22008.295298815814,21939.249286081005,21986.30898982599,1000,874364
2024-02-22 12:35:00,21986.30898982599,22010.4750295237,21964.322680836165,21988.48654298072,9377,804616
2024-02-22 12:40:00,21988.48654298072,22010.4750295237,21957.805581462886,21979.785366829718,5438,580832
2024-02-22 12:45:00,21979.785366829718,22001.765152196545,21952.064298467092,21974.038336803897,5808,633355
2024-02-22 12:50:00,21974.038336803897,21996.012375140697,21931.899568790235,21953.853422212447,4079,868000
2024-02-22 12:55:00,21953.853422212447,21975.807275634656,21923.277065558195,21945.22228784604,7719,610520
2024-02-22 13:00:00,21945.22228784604,21977.930622765154,21923.277065558195,21955.97464811704,9327,786662
2024-02-22 13:05:00,21955.97464811704,22006.358350421426,21934.018673468923,21984.373976444982,7018,525443
2024-02-22 13:10:00,21984.373976444982,22006.358350421426,21946.982956116513,21968.951908024537,1382,632454
2024-02-22 13:15:00,21968.951908024537,21990.92085993256,21933.002528135767,21954.957485621388,1927,585534
2024-02-22 13:20:00,21954.957485621388,21991.533134685877,21933.002528135767,21969.563571114762,6059,589015
2024-02-22 13:25:00,21969.563571114762,22012.194928350626,21947.59400754365,21990.204723627,1560,746784
2024-02-22 13:30:00,21990.204723627,22014.88339696083,21968.214518903373,21992.89050645438,2189,690821
2024-02-22 13:35:00,21992.89050645438,22028.02400077957,21970.897615947924,22006.017982796773,1897,524693
2024-02-22 13:40:00,22006.017982796773,22055.71249789571,21984.011964813977,22033.67881907664,3368,535294
2024-02-22 13:45:00,22033.67881907664,22064.065051453395,22011.645140257562,22042.023028424974,5953,809924
2024-02-22 13:50:00,22042.023028424974,22064.41968175182,22019.98100539655,22042.377304447375,8898,690576
2024-02-22 13:55:00,22042.377304447375,22102.998082608017,22020.33492714293,22080.917165442577,5380,591330
2024-02-22 14:00:00,22080.917165442577,22123.02602684514,22058.836248277134,22100.925101743396,3398,851883
2024-02-22 14:05:00,22100.925101743396,22123.02602684514,22057.91853103459,22079.998529564153,7226,532029
2024-02-22 14:10:00,22079.998529564153,22102.078528093716,22038.921965750164,22060.982948698864,6743,715497
2024-02-22 14:15:00,22060.982948698864,22083.04393164756,22032.305082029547,22054.359441471017,3588,806918
2024-02-22 14:20:00,22054.359441471017,22109.908697873645,22032.305082029547,22087.82087699665,7356,655214
2024-02-22 14:25:00,22087.82087699665,22127.23032376286,22065.733056119654,22105.125198564296,4685,830836
2024-02-22 14:30:00,22105.125198564296,22129.671894772793,22083.020073365733,22107.564330442354,5309,790065
2024-02-22 14:35:00,22107.564330442354,22132.534197848694,22085.45676611191,22110.42377407462,5399,836124
2024-02-22 14:40:00,22110.42377407462,22141.019581591765,22088.31335030055,22118.900680910858,4226,632701
2024-02-22 14:45:00,22118.900680910858,22159.086462409752,22096.781780229947,22136.94951289686,2403,732085
2024-02-22 14:50:00,22136.94951289686,22207.249626861478,22114.812563383963,22185.06456229918,9391,810636
2024-02-22 14:55:00,22185.06456229918,22207.249626861478,22152.927824403425,22175.102927330754,3285,611260
2024-02-22 15:00:00,22175.102927330754,22237.584150382387,22152.927824403425,22215.368781600788,9862,783351
2024-02-22 15:05:00,22215.368781600788,22237.584150382387,22177.778595786964,22199.978574361325,2728,773667
2024-02-22 15:10:00,22199.978574361325,22229.03043913485,22177.778595786964,22206.823615519334,2249,831723
2024-02-22 15:15:00,22206.823615519334,22259.148606845923,22184.616791903813,22236.911695150775,1878,666499
2024-02-22 15:20:00,22236.911695150775,22259.299500761856,22214.674783455623,22237.062438323534,3523,516003
2024-02-22 15:25:00,22237.062438323534,22259.299500761856,22195.358676155796,22217.576252408206,1497,546596
2024-02-23 09:15:00,22217.576252408206,22282.586087607924,22195.358676155796,22260.32576184608,8702,738546
2024-02-23 09:20:00,22260.32576184608,22286.859467140435,22238.065436084235,22264.594872268168,8578,765960
2024-02-23 09:25:00,22264.594872268168,22286.859467140435,22204.610993766593,22226.83783159819,5879,781254
2024-02-23 09:30:00,22226.83783159819,22261.20922667707,22204.610993766593,22238.970256420653,1538,828248
2024-02-23 09:35:00,22238.970256420653,22301.71259133968,22216.73128616423,22279.433158181502,2466,807742
2024-02-23 09:40:00,22279.433158181502,22301.71259133968,22235.358363087813,22257.61597906688,8714,635177
2024-02-23 09:45:00,22257.61597906688,22279.873595045945,22221.494705745496,22243.738444189687,2733,610748
2024-02-23 09:50:00,22243.738444189687,22272.05942879198,22221.494705745496,22249.80961917281,1490,761107
2024-02-23 09:55:00,22249.80961917281,22295.826332707707,22227.559809553637,22273.55277992778,2709,601076
2024-02-23 10:00:00,22273.55277992778,22295.826332707707,22241.57259623077,22263.836432663433,7711,872876
2024-02-23 10:05:00,22263.836432663433,22286.100269096092,22237.70559182935,22259.96555738674,2918,569590
2024-02-23 10:10:00,22259.96555738674,22304.300958353473,22237.70559182935,22282.01893941406,9166,589797
2024-02-23 10:15:00,22282.01893941406,22304.300958353473,22248.085127109833,22270.355482592426,7025,520382
2024-02-23 10:20:00,22270.355482592426,22292.625838075015,22231.844523032505,22254.09862165416,7099,598440
2024-02-23 10:25:00,22254.09862165416,22276.352720275812,22216.770551196307,22239.009560757066,1197,521170
